DateTime,Date,Hour,Month,Month_Name,Day_of_Week,Consumption_kWh,Voltage_V,Temperature_C,Zone,Cost_INR
2024-07-14 03:00:00,2024-07-14,3,7,July,Sunday,3.08,221.8,26.1,Office,26.18
2024-07-14 04:00:00,2024-07-14,4,7,July,Sunday,2.57,225.4,33.8,AC Unit,21.84
2024-07-14 05:00:00,2024-07-14,5,7,July,Sunday,2.95,231.6,27.2,Office,25.08
2024-07-14 06:00:00,2024-07-14,6,7,July,Sunday,10.65,234.1,39.1,Kitchen,90.53
2024-07-14 07:00:00,2024-07-14,7,7,July,Sunday,10.71,222.3,40.8,AC Unit,91.04
2024-07-14 08:00:00,2024-07-14,8,7,July,Sunday,9.92,223.2,35.1,AC Unit,84.32
2024-07-14 09:00:00,2024-07-14,9,7,July,Sunday,9.32,225.2,39.1,AC Unit,79.22
2024-07-14 10:00:00,2024-07-14,10,7,July,Sunday,4.99,236.9,26.4,Factory Floor,42.41
2024-07-14 11:00:00,2024-07-14,11,7,July,Sunday,4.91,234.5,38.8,Living Room,41.73
2024-07-14 12:00:00,2024-07-14,12,7,July,Sunday,3.92,229.8,32.5,Kitchen,33.32
2024-07-14 13:00:00,2024-07-14,13,7,July,Sunday,4.61,225.0,34.4,Factory Floor,39.19
2024-07-14 14:00:00,2024-07-14,14,7,July,Sunday,3.28,232.7,22.9,AC Unit,27.88
2024-07-14 15:00:00,2024-07-14,15,7,July,Sunday,4.59,240.7,41.7,Kitchen,39.02
2024-07-14 16:00:00,2024-07-14,16,7,July,Sunday,4.74,233.5,39.4,Living Room,40.29
2024-07-14 17:00:00,2024-07-14,17,7,July,Sunday,5.55,224.5,21.4,Factory Floor,47.17
2024-07-14 18:00:00,2024-07-14,18,7,July,Sunday,10.93,227.5,29.0,Kitchen,92.91
2024-07-14 19:00:00,2024-07-14,19,7,July,Sunday,12.16,237.4,29.4,Living Room,103.36
2024-07-14 20:00:00,2024-07-14,20,7,July,Sunday,10.31,237.8,20.6,Living Room,87.64
2024-07-14 21:00:00,2024-07-14,21,7,July,Sunday,12.52,230.1,25.9,Factory Floor,106.42
2024-07-14 22:00:00,2024-07-14,22,7,July,Sunday,12.68,222.9,41.8,Kitchen,107.78
2024-07-14 23:00:00,2024-07-14,23,7,July,Sunday,4.3,231.8,20.5,Office,36.55
2024-07-15 00:00:00,2024-07-15,0,7,July,Monday,4.33,227.7,35.9,Living Room,36.8
2024-07-15 01:00:00,2024-07-15,1,7,July,Monday,2.92,233.4,25.6,AC Unit,24.82
2024-07-15 02:00:00,2024-07-15,2,7,July,Monday,3.46,218.6,41.7,Factory Floor,29.41
2024-07-15 03:00:00,2024-07-15,3,7,July,Monday,3.2,238.8,23.2,Office,27.2
2024-07-15 04:00:00,2024-07-15,4,7,July,Monday,4.27,240.3,28.2,Living Room,36.29
2024-07-15 05:00:00,2024-07-15,5,7,July,Monday,4.01,220.6,27.6,Office,34.09
2024-07-15 06:00:00,2024-07-15,6,7,July,Monday,10.58,231.0,21.1,Office,89.93
2024-07-15 07:00:00,2024-07-15,7,7,July,Monday,10.11,235.6,26.3,Living Room,85.94
2024-07-15 08:00:00,2024-07-15,8,7,July,Monday,6.55,226.4,28.5,Office,55.67
2024-07-15 09:00:00,2024-07-15,9,7,July,Monday,9.23,222.6,34.0,Living Room,78.45
2024-07-15 10:00:00,2024-07-15,10,7,July,Monday,4.19,229.5,30.1,AC Unit,35.62
2024-07-15 11:00:00,2024-07-15,11,7,July,Monday,4.21,233.0,20.3,Factory Floor,35.78
2024-07-15 12:00:00,2024-07-15,12,7,July,Monday,4.35,224.8,22.4,Factory Floor,36.97
2024-07-15 13:00:00,2024-07-15,13,7,July,Monday,4.13,241.1,33.4,Kitchen,35.1
2024-07-15 14:00:00,2024-07-15,14,7,July,Monday,5.57,233.8,28.9,Office,47.34
2024-07-15 15:00:00,2024-07-15,15,7,July,Monday,4.61,234.9,30.6,Living Room,39.19
2024-07-15 16:00:00,2024-07-15,16,7,July,Monday,3.98,230.4,28.6,Office,33.83
2024-07-15 17:00:00,2024-07-15,17,7,July,Monday,5.07,231.7,30.3,Factory Floor,43.09
2024-07-15 18:00:00,2024-07-15,18,7,July,Monday,10.63,222.8,24.4,Factory Floor,90.36
2024-07-15 19:00:00,2024-07-15,19,7,July,Monday,9.72,238.8,27.3,Office,82.62
2024-07-15 20:00:00,2024-07-15,20,7,July,Monday,8.57,230.9,32.9,Factory Floor,72.84
2024-07-15 21:00:00,2024-07-15,21,7,July,Monday,10.27,223.9,40.9,Kitchen,87.3
2024-07-15 22:00:00,2024-07-15,22,7,July,Monday,11.26,221.9,23.5,Factory Floor,95.71
2024-07-15 23:00:00,2024-07-15,23,7,July,Monday,4.41,239.7,35.4,AC Unit,37.48
2024-07-16 00:00:00,2024-07-16,0,7,July,Tuesday,1.9,237.5,40.4,Factory Floor,16.15
2024-07-16 01:00:00,2024-07-16,1,7,July,Tuesday,2.87,237.6,37.1,Living Room,24.39
2024-07-16 02:00:00,2024-07-16,2,7,July,Tuesday,3.08,239.6,30.2,Factory Floor,26.18
2024-07-16 03:00:00,2024-07-16,3,7,July,Tuesday,2.67,233.5,25.6,Living Room,22.7
2024-07-16 04:00:00,2024-07-16,4,7,July,Tuesday,3.69,222.0,22.8,Office,31.36
2024-07-16 05:00:00,2024-07-16,5,7,July,Tuesday,2.34,223.7,37.7,Factory Floor,19.89
2024-07-16 06:00:00,2024-07-16,6,7,July,Tuesday,10.34,240.0,40.3,Kitchen,87.89
2024-07-16 07:00:00,2024-07-16,7,7,July,Tuesday,10.98,236.4,24.9,Kitchen,93.33
2024-07-16 08:00:00,2024-07-16,8,7,July,Tuesday,10.91,240.1,40.9,Living Room,92.73
2024-07-16 09:00:00,2024-07-16,9,7,July,Tuesday,8.18,225.7,35.3,Factory Floor,69.53
2024-07-16 10:00:00,2024-07-16,10,7,July,Tuesday,5.23,222.8,37.2,Living Room,44.46
2024-07-16 11:00:00,2024-07-16,11,7,July,Tuesday,3.92,221.5,21.1,Kitchen,33.32
2024-07-16 12:00:00,2024-07-16,12,7,July,Tuesday,4.71,222.6,34.9,Factory Floor,40.03
2024-07-16 13:00:00,2024-07-16,13,7,July,Tuesday,4.11,219.2,36.3,Factory Floor,34.94
2024-07-16 14:00:00,2024-07-16,14,7,July,Tuesday,5.39,228.7,30.3,Office,45.81
2024-07-16 15:00:00,2024-07-16,15,7,July,Tuesday,5.45,239.7,40.6,Office,46.33
2024-07-16 16:00:00,2024-07-16,16,7,July,Tuesday,4.64,227.0,35.6,Factory Floor,39.44
2024-07-16 17:00:00,2024-07-16,17,7,July,Tuesday,4.1,236.5,28.9,Living Room,34.85
2024-07-16 18:00:00,2024-07-16,18,7,July,Tuesday,11.25,238.5,24.3,AC Unit,95.62
2024-07-16 19:00:00,2024-07-16,19,7,July,Tuesday,8.66,221.9,38.1,AC Unit,73.61
2024-07-16 20:00:00,2024-07-16,20,7,July,Tuesday,13.13,235.1,24.3,Factory Floor,111.61
2024-07-16 21:00:00,2024-07-16,21,7,July,Tuesday,11.59,238.1,32.7,AC Unit,98.52
2024-07-16 22:00:00,2024-07-16,22,7,July,Tuesday,9.24,218.5,35.3,Factory Floor,78.54
2024-07-16 23:00:00,2024-07-16,23,7,July,Tuesday,4.76,236.3,27.4,Office,40.46
2024-07-17 00:00:00,2024-07-17,0,7,July,Wednesday,4.03,235.9,22.1,Living Room,34.26
2024-07-17 01:00:00,2024-07-17,1,7,July,Wednesday,3.41,218.2,31.1,Kitchen,28.98
2024-07-17 02:00:00,2024-07-17,2,7,July,Wednesday,3.44,234.1,38.6,AC Unit,29.24
2024-07-17 03:00:00,2024-07-17,3,7,July,Wednesday,4.05,222.9,27.0,Office,34.42
2024-07-17 04:00:00,2024-07-17,4,7,July,Wednesday,2.41,220.1,24.1,AC Unit,20.48
2024-07-17 05:00:00,2024-07-17,5,7,July,Wednesday,2.46,224.1,25.3,Office,20.91
2024-07-17 06:00:00,2024-07-17,6,7,July,Wednesday,11.13,224.8,38.3,Kitchen,94.61
2024-07-17 07:00:00,2024-07-17,7,7,July,Wednesday,7.43,240.8,35.2,Factory Floor,63.16
2024-07-17 08:00:00,2024-07-17,8,7,July,Wednesday,8.08,225.4,31.9,AC Unit,68.68
2024-07-17 09:00:00,2024-07-17,9,7,July,Wednesday,9.93,235.3,34.7,AC Unit,84.41
2024-07-17 10:00:00,2024-07-17,10,7,July,Wednesday,3.82,234.5,36.2,Kitchen,32.47
2024-07-17 11:00:00,2024-07-17,11,7,July,Wednesday,3.43,219.2,26.7,Factory Floor,29.16
2024-07-17 12:00:00,2024-07-17,12,7,July,Wednesday,4.9,232.1,32.3,AC Unit,41.65
2024-07-17 13:00:00,2024-07-17,13,7,July,Wednesday,4.38,229.9,22.5,Kitchen,37.23
2024-07-17 14:00:00,2024-07-17,14,7,July,Wednesday,5.34,234.7,24.4,Kitchen,45.39
2024-07-17 15:00:00,2024-07-17,15,7,July,Wednesday,4.06,233.7,24.8,Office,34.51
2024-07-17 16:00:00,2024-07-17,16,7,July,Wednesday,5.26,222.8,20.3,Living Room,44.71
2024-07-17 17:00:00,2024-07-17,17,7,July,Wednesday,3.15,219.3,38.1,Office,26.77
2024-07-17 18:00:00,2024-07-17,18,7,July,Wednesday,9.57,235.5,37.8,AC Unit,81.34
2024-07-17 19:00:00,2024-07-17,19,7,July,Wednesday,11.52,230.6,41.6,Kitchen,97.92
2024-07-17 20:00:00,2024-07-17,20,7,July,Wednesday,10.31,231.1,40.8,Kitchen,87.64
2024-07-17 21:00:00,2024-07-17,21,7,July,Wednesday,10.34,219.2,25.8,Kitchen,87.89
2024-07-17 22:00:00,2024-07-17,22,7,July,Wednesday,10.46,236.5,28.7,Office,88.91
2024-07-17 23:00:00,2024-07-17,23,7,July,Wednesday,4.86,236.9,21.8,Kitchen,41.31
2024-07-18 00:00:00,2024-07-18,0,7,July,Thursday,2.25,238.5,39.0,Office,19.12
2024-07-18 01:00:00,2024-07-18,1,7,July,Thursday,3.31,224.2,30.1,Living Room,28.14
2024-07-18 02:00:00,2024-07-18,2,7,July,Thursday,3.17,241.8,39.0,Living Room,26.95
2024-07-18 03:00:00,2024-07-18,3,7,July,Thursday,3.21,223.1,37.2,Kitchen,27.29
2024-07-18 04:00:00,2024-07-18,4,7,July,Thursday,3.71,222.9,29.9,Office,31.54
2024-07-18 05:00:00,2024-07-18,5,7,July,Thursday,2.55,241.7,36.4,Kitchen,21.67
2024-07-18 06:00:00,2024-07-18,6,7,July,Thursday,9.69,227.8,39.0,Living Room,82.36
2024-07-18 07:00:00,2024-07-18,7,7,July,Thursday,9.29,228.3,35.2,Living Room,78.96
2024-07-18 08:00:00,2024-07-18,8,7,July,Thursday,9.35,221.0,31.7,Kitchen,79.47
2024-07-18 09:00:00,2024-07-18,9,7,July,Thursday,8.24,239.7,34.7,Living Room,70.04
2024-07-18 10:00:00,2024-07-18,10,7,July,Thursday,3.83,239.1,37.2,Kitchen,32.55
2024-07-18 11:00:00,2024-07-18,11,7,July,Thursday,4.32,232.2,24.0,Factory Floor,36.72
2024-07-18 12:00:00,2024-07-18,12,7,July,Thursday,4.38,234.6,20.2,Kitchen,37.23
2024-07-18 13:00:00,2024-07-18,13,7,July,Thursday,4.29,240.8,41.8,AC Unit,36.47
2024-07-18 14:00:00,2024-07-18,14,7,July,Thursday,3.89,233.4,34.9,Office,33.06
2024-07-18 15:00:00,2024-07-18,15,7,July,Thursday,4.94,225.0,32.8,AC Unit,41.99
2024-07-18 16:00:00,2024-07-18,16,7,July,Thursday,4.24,225.8,33.7,Factory Floor,36.04
2024-07-18 17:00:00,2024-07-18,17,7,July,Thursday,4.36,241.4,38.4,Factory Floor,37.06
2024-07-18 18:00:00,2024-07-18,18,7,July,Thursday,9.47,231.4,41.1,Office,80.5
2024-07-18 19:00:00,2024-07-18,19,7,July,Thursday,7.23,235.1,40.6,Living Room,61.46
2024-07-18 20:00:00,2024-07-18,20,7,July,Thursday,11.26,227.3,30.6,Office,95.71
2024-07-18 21:00:00,2024-07-18,21,7,July,Thursday,8.72,232.2,40.9,AC Unit,74.12
2024-07-18 22:00:00,2024-07-18,22,7,July,Thursday,11.26,230.8,21.8,Living Room,95.71
2024-07-18 23:00:00,2024-07-18,23,7,July,Thursday,4.99,228.3,21.2,AC Unit,42.41
2024-07-19 00:00:00,2024-07-19,0,7,July,Friday,1.84,224.3,33.1,Kitchen,15.64
2024-07-19 01:00:00,2024-07-19,1,7,July,Friday,3.21,229.8,34.1,Living Room,27.29
2024-07-19 02:00:00,2024-07-19,2,7,July,Friday,3.43,232.2,20.4,Living Room,29.16
2024-07-19 03:00:00,2024-07-19,3,7,July,Friday,2.2,219.5,31.2,Living Room,18.7
2024-07-19 04:00:00,2024-07-19,4,7,July,Friday,2.6,218.6,34.6,Office,22.1
2024-07-19 05:00:00,2024-07-19,5,7,July,Friday,3.81,238.4,29.0,Kitchen,32.38
2024-07-19 06:00:00,2024-07-19,6,7,July,Friday,9.75,222.0,20.9,Factory Floor,82.88
2024-07-19 07:00:00,2024-07-19,7,7,July,Friday,8.09,224.3,23.8,Factory Floor,68.77
2024-07-19 08:00:00,2024-07-19,8,7,July,Friday,9.06,237.3,29.9,Kitchen,77.01
2024-07-19 09:00:00,2024-07-19,9,7,July,Friday,9.63,241.9,35.3,AC Unit,81.86
2024-07-19 10:00:00,2024-07-19,10,7,July,Friday,4.77,220.2,34.1,AC Unit,40.54
2024-07-19 11:00:00,2024-07-19,11,7,July,Friday,4.56,241.1,28.1,Factory Floor,38.76
2024-07-19 12:00:00,2024-07-19,12,7,July,Friday,5.26,224.1,35.8,Office,44.71
2024-07-19 13:00:00,2024-07-19,13,7,July,Friday,5.6,226.7,26.7,AC Unit,47.6
2024-07-19 14:00:00,2024-07-19,14,7,July,Friday,3.77,219.6,28.4,Factory Floor,32.05
2024-07-19 15:00:00,2024-07-19,15,7,July,Friday,5.77,233.9,29.2,Office,49.04
2024-07-19 16:00:00,2024-07-19,16,7,July,Friday,4.14,224.4,24.4,AC Unit,35.19
2024-07-19 17:00:00,2024-07-19,17,7,July,Friday,4.98,233.9,40.4,Office,42.33
2024-07-19 18:00:00,2024-07-19,18,7,July,Friday,12.89,238.0,24.7,Factory Floor,109.56
2024-07-19 19:00:00,2024-07-19,19,7,July,Friday,11.59,218.7,34.6,Factory Floor,98.52
2024-07-19 20:00:00,2024-07-19,20,7,July,Friday,9.94,230.2,33.4,Kitchen,84.49
2024-07-19 21:00:00,2024-07-19,21,7,July,Friday,9.81,237.3,32.3,AC Unit,83.39
2024-07-19 22:00:00,2024-07-19,22,7,July,Friday,10.67,241.9,35.2,Office,90.69
2024-07-19 23:00:00,2024-07-19,23,7,July,Friday,3.09,235.4,26.7,Living Room,26.27
2024-07-20 00:00:00,2024-07-20,0,7,July,Saturday,3.68,230.8,28.8,Kitchen,31.28
2024-07-20 01:00:00,2024-07-20,1,7,July,Saturday,1.74,224.7,40.2,Office,14.79
2024-07-20 02:00:00,2024-07-20,2,7,July,Saturday,3.07,228.7,40.1,Factory Floor,26.09
2024-07-20 03:00:00,2024-07-20,3,7,July,Saturday,3.37,224.5,37.3,AC Unit,28.64
2024-07-20 04:00:00,2024-07-20,4,7,July,Saturday,3.28,231.5,20.6,Factory Floor,27.88
2024-07-20 05:00:00,2024-07-20,5,7,July,Saturday,3.33,226.5,34.9,Living Room,28.3
2024-07-20 06:00:00,2024-07-20,6,7,July,Saturday,8.24,241.0,22.1,Kitchen,70.04
2024-07-20 07:00:00,2024-07-20,7,7,July,Saturday,8.94,229.1,25.8,Kitchen,75.99
2024-07-20 08:00:00,2024-07-20,8,7,July,Saturday,10.59,238.0,27.3,Living Room,90.02
2024-07-20 09:00:00,2024-07-20,9,7,July,Saturday,9.94,221.4,34.5,Office,84.49
2024-07-20 10:00:00,2024-07-20,10,7,July,Saturday,4.05,222.0,27.9,Factory Floor,34.42
2024-07-20 11:00:00,2024-07-20,11,7,July,Saturday,4.78,228.4,34.9,Kitchen,40.63
2024-07-20 12:00:00,2024-07-20,12,7,July,Saturday,4.96,234.6,31.5,Factory Floor,42.16
2024-07-20 13:00:00,2024-07-20,13,7,July,Saturday,3.64,235.2,27.7,AC Unit,30.94
2024-07-20 14:00:00,2024-07-20,14,7,July,Saturday,3.76,233.2,29.5,Living Room,31.96
2024-07-20 15:00:00,2024-07-20,15,7,July,Saturday,5.42,233.0,32.9,AC Unit,46.07
2024-07-20 16:00:00,2024-07-20,16,7,July,Saturday,3.66,239.6,26.7,AC Unit,31.11
2024-07-20 17:00:00,2024-07-20,17,7,July,Saturday,4.31,234.5,35.4,Factory Floor,36.63
2024-07-20 18:00:00,2024-07-20,18,7,July,Saturday,8.76,228.0,24.4,Factory Floor,74.46
2024-07-20 19:00:00,2024-07-20,19,7,July,Saturday,9.04,238.3,34.7,Factory Floor,76.84
2024-07-20 20:00:00,2024-07-20,20,7,July,Saturday,10.07,238.9,23.7,Factory Floor,85.59
2024-07-20 21:00:00,2024-07-20,21,7,July,Saturday,8.99,218.7,25.7,Living Room,76.42
2024-07-20 22:00:00,2024-07-20,22,7,July,Saturday,11.05,221.8,33.0,Living Room,93.93
2024-07-20 23:00:00,2024-07-20,23,7,July,Saturday,4.08,232.5,29.5,Living Room,34.68
2024-07-21 00:00:00,2024-07-21,0,7,July,Sunday,2.3,226.1,21.6,Factory Floor,19.55
2024-07-21 01:00:00,2024-07-21,1,7,July,Sunday,1.71,225.9,33.5,Office,14.54
2024-07-21 02:00:00,2024-07-21,2,7,July,Sunday,3.42,234.3,35.9,Factory Floor,29.07
2024-07-21 03:00:00,2024-07-21,3,7,July,Sunday,4.33,240.9,24.7,Kitchen,36.8
2024-07-21 04:00:00,2024-07-21,4,7,July,Sunday,2.79,241.0,26.8,AC Unit,23.71
2024-07-21 05:00:00,2024-07-21,5,7,July,Sunday,1.62,221.7,23.2,Office,13.77
2024-07-21 06:00:00,2024-07-21,6,7,July,Sunday,9.62,238.6,23.2,Kitchen,81.77
2024-07-21 07:00:00,2024-07-21,7,7,July,Sunday,9.08,221.2,28.0,AC Unit,77.18
2024-07-21 08:00:00,2024-07-21,8,7,July,Sunday,8.86,219.5,35.8,AC Unit,75.31
2024-07-21 09:00:00,2024-07-21,9,7,July,Sunday,9.9,222.7,21.9,Kitchen,84.15
2024-07-21 10:00:00,2024-07-21,10,7,July,Sunday,4.54,239.2,28.2,Living Room,38.59
2024-07-21 11:00:00,2024-07-21,11,7,July,Sunday,5.46,238.5,34.6,Office,46.41
2024-07-21 12:00:00,2024-07-21,12,7,July,Sunday,4.09,233.4,27.1,Factory Floor,34.77
2024-07-21 13:00:00,2024-07-21,13,7,July,Sunday,3.88,240.8,40.6,Office,32.98
2024-07-21 14:00:00,2024-07-21,14,7,July,Sunday,4.16,241.0,37.8,Factory Floor,35.36
2024-07-21 15:00:00,2024-07-21,15,7,July,Sunday,3.59,220.7,29.4,Office,30.52
2024-07-21 16:00:00,2024-07-21,16,7,July,Sunday,3.22,230.1,25.0,Office,27.37
2024-07-21 17:00:00,2024-07-21,17,7,July,Sunday,3.41,231.2,28.7,Living Room,28.98
2024-07-21 18:00:00,2024-07-21,18,7,July,Sunday,11.71,228.4,30.6,Living Room,99.54
2024-07-21 19:00:00,2024-07-21,19,7,July,Sunday,10.25,229.7,29.7,AC Unit,87.12
2024-07-21 20:00:00,2024-07-21,20,7,July,Sunday,10.19,235.5,28.2,Kitchen,86.61
2024-07-21 21:00:00,2024-07-21,21,7,July,Sunday,7.83,237.4,23.9,Kitchen,66.56
2024-07-21 22:00:00,2024-07-21,22,7,July,Sunday,11.67,223.9,30.9,Office,99.19
2024-07-21 23:00:00,2024-07-21,23,7,July,Sunday,3.28,240.6,34.0,Living Room,27.88
2024-07-22 00:00:00,2024-07-22,0,7,July,Monday,2.86,236.3,21.0,Living Room,24.31
2024-07-22 01:00:00,2024-07-22,1,7,July,Monday,3.66,222.9,29.0,Factory Floor,31.11
2024-07-22 02:00:00,2024-07-22,2,7,July,Monday,1.98,235.1,23.2,Factory Floor,16.83
2024-07-22 03:00:00,2024-07-22,3,7,July,Monday,1.73,223.8,32.1,Kitchen,14.71
2024-07-22 04:00:00,2024-07-22,4,7,July,Monday,2.57,225.5,25.4,AC Unit,21.84
2024-07-22 05:00:00,2024-07-22,5,7,July,Monday,2.14,221.6,22.2,Office,18.19
2024-07-22 06:00:00,2024-07-22,6,7,July,Monday,9.11,222.2,37.0,Kitchen,77.44
2024-07-22 07:00:00,2024-07-22,7,7,July,Monday,8.96,227.3,22.7,Factory Floor,76.16
2024-07-22 08:00:00,2024-07-22,8,7,July,Monday,8.59,231.6,34.7,Living Room,73.02
2024-07-22 09:00:00,2024-07-22,9,7,July,Monday,10.34,235.7,33.2,Factory Floor,87.89
2024-07-22 10:00:00,2024-07-22,10,7,July,Monday,5.09,225.4,30.7,Factory Floor,43.27
2024-07-22 11:00:00,2024-07-22,11,7,July,Monday,3.41,226.5,21.8,Living Room,28.98
2024-07-22 12:00:00,2024-07-22,12,7,July,Monday,5.53,239.9,30.0,Factory Floor,47.01
2024-07-22 13:00:00,2024-07-22,13,7,July,Monday,4.04,238.9,20.6,Office,34.34
2024-07-22 14:00:00,2024-07-22,14,7,July,Monday,5.0,222.3,30.1,Office,42.5
2024-07-22 15:00:00,2024-07-22,15,7,July,Monday,4.51,239.2,32.9,Living Room,38.34
2024-07-22 16:00:00,2024-07-22,16,7,July,Monday,5.04,225.3,25.7,AC Unit,42.84
2024-07-22 17:00:00,2024-07-22,17,7,July,Monday,4.31,232.8,27.6,Factory Floor,36.63
2024-07-22 18:00:00,2024-07-22,18,7,July,Monday,11.94,230.0,25.2,Factory Floor,101.49
2024-07-22 19:00:00,2024-07-22,19,7,July,Monday,12.25,234.2,31.0,Kitchen,104.12
2024-07-22 20:00:00,2024-07-22,20,7,July,Monday,11.22,220.6,36.3,Factory Floor,95.37
2024-07-22 21:00:00,2024-07-22,21,7,July,Monday,11.79,218.6,28.0,Kitchen,100.21
2024-07-22 22:00:00,2024-07-22,22,7,July,Monday,10.07,230.6,36.4,Living Room,85.59
2024-07-22 23:00:00,2024-07-22,23,7,July,Monday,3.47,234.5,40.4,AC Unit,29.5
2024-07-23 00:00:00,2024-07-23,0,7,July,Tuesday,3.56,236.9,39.5,Kitchen,30.26
2024-07-23 01:00:00,2024-07-23,1,7,July,Tuesday,2.13,225.1,35.0,Living Room,18.11
2024-07-23 02:00:00,2024-07-23,2,7,July,Tuesday,2.12,225.2,33.8,Living Room,18.02
2024-07-23 03:00:00,2024-07-23,3,7,July,Tuesday,2.44,232.4,41.8,Factory Floor,20.74
2024-07-23 04:00:00,2024-07-23,4,7,July,Tuesday,3.9,218.7,25.5,AC Unit,33.15
2024-07-23 05:00:00,2024-07-23,5,7,July,Tuesday,3.96,230.3,30.6,Living Room,33.66
2024-07-23 06:00:00,2024-07-23,6,7,July,Tuesday,8.53,223.6,20.6,Office,72.5
2024-07-23 07:00:00,2024-07-23,7,7,July,Tuesday,8.95,223.5,36.0,Living Room,76.07
2024-07-23 08:00:00,2024-07-23,8,7,July,Tuesday,9.63,240.9,37.1,Office,81.86
2024-07-23 09:00:00,2024-07-23,9,7,July,Tuesday,8.11,219.4,27.3,Kitchen,68.94
2024-07-23 10:00:00,2024-07-23,10,7,July,Tuesday,3.6,224.3,28.3,Kitchen,30.6
2024-07-23 11:00:00,2024-07-23,11,7,July,Tuesday,4.24,228.8,22.8,Kitchen,36.04
2024-07-23 12:00:00,2024-07-23,12,7,July,Tuesday,3.69,222.6,21.9,Living Room,31.36
2024-07-23 13:00:00,2024-07-23,13,7,July,Tuesday,4.48,241.7,28.8,Living Room,38.08
2024-07-23 14:00:00,2024-07-23,14,7,July,Tuesday,5.18,234.3,31.6,Office,44.03
2024-07-23 15:00:00,2024-07-23,15,7,July,Tuesday,5.14,229.4,26.3,Office,43.69
2024-07-23 16:00:00,2024-07-23,16,7,July,Tuesday,4.5,225.6,40.5,Kitchen,38.25
2024-07-23 17:00:00,2024-07-23,17,7,July,Tuesday,3.34,224.7,38.8,AC Unit,28.39
2024-07-23 18:00:00,2024-07-23,18,7,July,Tuesday,12.4,231.3,31.8,Living Room,105.4
2024-07-23 19:00:00,2024-07-23,19,7,July,Tuesday,12.77,219.8,24.6,AC Unit,108.55
2024-07-23 20:00:00,2024-07-23,20,7,July,Tuesday,10.11,222.8,22.1,Office,85.94
2024-07-23 21:00:00,2024-07-23,21,7,July,Tuesday,11.59,228.8,23.9,Factory Floor,98.52
2024-07-23 22:00:00,2024-07-23,22,7,July,Tuesday,9.22,223.2,40.1,Office,78.37
2024-07-23 23:00:00,2024-07-23,23,7,July,Tuesday,3.72,239.4,31.6,Office,31.62
2024-07-24 00:00:00,2024-07-24,0,7,July,Wednesday,3.18,230.7,40.9,Living Room,27.03
2024-07-24 01:00:00,2024-07-24,1,7,July,Wednesday,3.12,230.0,29.4,Factory Floor,26.52
2024-07-24 02:00:00,2024-07-24,2,7,July,Wednesday,3.94,220.8,24.9,Kitchen,33.49
2024-07-24 03:00:00,2024-07-24,3,7,July,Wednesday,2.66,219.8,33.5,Office,22.61
2024-07-24 04:00:00,2024-07-24,4,7,July,Wednesday,3.58,219.1,35.2,Living Room,30.43
2024-07-24 05:00:00,2024-07-24,5,7,July,Wednesday,3.7,236.0,28.2,AC Unit,31.45
2024-07-24 06:00:00,2024-07-24,6,7,July,Wednesday,8.62,241.2,39.1,Office,73.27
2024-07-24 07:00:00,2024-07-24,7,7,July,Wednesday,10.68,221.7,38.7,Kitchen,90.78
2024-07-24 08:00:00,2024-07-24,8,7,July,Wednesday,9.03,236.7,39.6,Living Room,76.75
2024-07-24 09:00:00,2024-07-24,9,7,July,Wednesday,8.69,234.8,24.1,Office,73.86
2024-07-24 10:00:00,2024-07-24,10,7,July,Wednesday,4.83,235.7,41.6,AC Unit,41.05
2024-07-24 11:00:00,2024-07-24,11,7,July,Wednesday,5.53,239.6,39.9,Living Room,47.01
2024-07-24 12:00:00,2024-07-24,12,7,July,Wednesday,5.63,235.0,28.9,Living Room,47.85
2024-07-24 13:00:00,2024-07-24,13,7,July,Wednesday,3.79,223.6,33.2,AC Unit,32.22
2024-07-24 14:00:00,2024-07-24,14,7,July,Wednesday,4.34,235.4,32.2,AC Unit,36.89
2024-07-24 15:00:00,2024-07-24,15,7,July,Wednesday,3.78,223.2,21.2,Kitchen,32.13
2024-07-24 16:00:00,2024-07-24,16,7,July,Wednesday,3.79,229.3,28.8,AC Unit,32.22
2024-07-24 17:00:00,2024-07-24,17,7,July,Wednesday,5.17,233.6,29.4,AC Unit,43.95
2024-07-24 18:00:00,2024-07-24,18,7,July,Wednesday,10.56,221.3,26.1,Living Room,89.76
2024-07-24 19:00:00,2024-07-24,19,7,July,Wednesday,11.35,222.2,22.4,Factory Floor,96.47
2024-07-24 20:00:00,2024-07-24,20,7,July,Wednesday,11.66,240.7,40.4,Factory Floor,99.11
2024-07-24 21:00:00,2024-07-24,21,7,July,Wednesday,9.61,223.2,33.7,Kitchen,81.69
2024-07-24 22:00:00,2024-07-24,22,7,July,Wednesday,12.12,221.3,30.5,Kitchen,103.02
2024-07-24 23:00:00,2024-07-24,23,7,July,Wednesday,5.39,235.0,24.0,Kitchen,45.81
2024-07-25 00:00:00,2024-07-25,0,7,July,Thursday,3.38,240.7,22.1,Office,28.73
2024-07-25 01:00:00,2024-07-25,1,7,July,Thursday,3.78,237.5,21.3,Kitchen,32.13
2024-07-25 02:00:00,2024-07-25,2,7,July,Thursday,2.6,239.6,22.1,Office,22.1
2024-07-25 03:00:00,2024-07-25,3,7,July,Thursday,3.77,222.0,36.7,Office,32.05
